        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
-57.4848442078 42.4531021118 -83.5030746460 101.6675415039 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5208435059 42.4084320068 -83.5044326782 101.6688537598 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4848518372 42.4530792236 -83.4471282959 101.6263656616 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5208282471 42.4084243774 -83.4481124878 101.6266250610 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4848594666 42.4530487061 -83.4474868774 101.6264495850 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5208206177 42.4084205627 -83.4482116699 101.6264114380 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4848670959 42.4530220032 -83.4483413696 101.6274719238 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5208129883 42.4084129333 -83.4488067627 101.6268310547 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4848747253 42.4529953003 -83.4492950439 101.6278762817 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5208053589 42.4084091187 -83.4492187500 101.6268844604 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4848899841 42.4529647827 -83.4492950439 101.6278762817 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207901001 42.4084053040 -83.4492187500 101.6268844604 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4848976135 42.4529380798 -83.4387969971 101.6068725586 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207824707 42.4083976746 -83.4414443970 101.6067428589 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849052429 42.4529075623 -83.4419784546 101.6080474854 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207748413 42.4083900452 -83.4415130615 101.6068954468 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849205017 42.4528808594 -83.4421310425 101.6086654663 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207672119 42.4083862305 -83.4418487549 101.6083679199 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849319458 42.4528465271 -83.4424743652 101.6100311279 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207519531 42.4083824158 -83.4419631958 101.6088256836 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849357605 42.4528160095 -83.4424667358 101.6100234985 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207481384 42.4083786011 -83.4419631958 101.6088256836 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849472046 42.4527854919 -83.4647216797 101.6049499512 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207366943 42.4083747864 -83.4603347778 101.5996627808 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849548340 42.4527549744 -83.4619369507 101.6002883911 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207252502 42.4083671570 -83.4536666870 101.5906066895 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849662781 42.4527244568 -83.4509277344 101.5881042480 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207176208 42.4083595276 -83.4484939575 101.5833358765 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849777222 42.4526939392 -83.4490432739 101.5855102539 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5207023621 42.4083518982 -83.4495544434 101.5854187012 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4849853516 42.4526596069 -83.4490585327 101.5854949951 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206947327 42.4083480835 -83.4495925903 101.5854034424 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850006104 42.4526290894 -83.4819793701 101.5870895386 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206832886 42.4083404541 -83.4835510254 101.5886077881 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850158691 42.4525909424 -83.4820938110 101.5874557495 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206756592 42.4083366394 -83.4835510254 101.5886611938 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850234985 42.4525604248 -83.4820785522 101.5873794556 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206565857 42.4083290100 -83.4836502075 101.5891113281 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850387573 42.4525260925 -83.4821243286 101.5876083374 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206527710 42.4083251953 -83.4836578369 101.5891494751 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850463867 42.4524917603 -83.4821243286 101.5876083374 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206336975 42.4083213806 -83.4836578369 101.5891418457 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850540161 42.4524574280 -83.5039138794 101.5869827271 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206260681 42.4083137512 -83.5080947876 101.5895767212 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850730896 42.4524192810 -83.5086898804 101.5892105103 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206108093 42.4083061218 -83.5081024170 101.5900192261 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850807190 42.4523849487 -83.5088577271 101.5900039673 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5206031799 42.4083023071 -83.5085601807 101.5919952393 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4850921631 42.4523468018 -83.5089111328 101.5902481079 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205917358 42.4082908630 -83.5085601807 101.5919952393 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851074219 42.4523124695 -83.5089111328 101.5902481079 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205841064 42.4082870483 -83.5085601807 101.5919952393 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851150513 42.4522743225 -83.4988479614 101.5787277222 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205726624 42.4082794189 -83.4947052002 101.5738372803 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851341248 42.4522399902 -83.5016479492 101.5778045654 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205574036 42.4082717896 -83.5006866455 101.5766220093 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851341248 42.4522018433 -83.5034484863 101.5773391724 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205497742 42.4082641602 -83.5004882812 101.5759887695 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851531982 42.4521675110 -83.5051727295 101.5784759521 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205307007 42.4082603455 -83.5005035400 101.5759963989 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851684570 42.4521293640 -83.5060806274 101.5799179077 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205230713 42.4082527161 -83.5015335083 101.5775146484 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851722717 42.4520912170 -83.4512100220 101.5512008667 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5205078125 42.4082450867 -83.4453811646 101.5470581055 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4851951599 42.4520530701 -83.4512481689 101.5523757935 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204925537 42.4082412720 -83.4453048706 101.5470886230 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852027893 42.4520149231 -83.4512405396 101.5523757935 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204849243 42.4082336426 -83.4453048706 101.5470962524 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852180481 42.4519729614 -83.4512405396 101.5523757935 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204620361 42.4082260132 -83.4453125000 101.5470962524 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852333069 42.4519348145 -83.4512405396 101.5523681641 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204544067 42.4082145691 -83.4453125000 101.5470962524 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852447510 42.4518966675 -83.3482971191 101.5049057007 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204391479 42.4082107544 -83.3448867798 101.5012435913 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852561951 42.4518547058 -83.3517608643 101.5052795410 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204277039 42.4082031250 -83.3516693115 101.5045394897 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852714539 42.4518127441 -83.3535385132 101.5084762573 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204162598 42.4081954956 -83.3526077271 101.5064926147 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852790833 42.4517745972 -83.3552093506 101.5108108521 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5204048157 42.4081878662 -83.3526306152 101.5064620972 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4852943420 42.4517364502 -83.3551788330 101.5108413696 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203895569 42.4081840515 -83.3526077271 101.5064926147 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853134155 42.4516944885 -83.2109069824 101.4486846924 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203819275 42.4081726074 -83.2091217041 101.4457626343 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853248596 42.4516525269 -83.2129821777 101.4534683228 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203628540 42.4081687927 -83.2125473022 101.4532546997 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853439331 42.4516067505 -83.2142028809 101.4560241699 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203514099 42.4081611633 -83.2127151489 101.4517440796 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853515625 42.4515686035 -83.2144165039 101.4564361572 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203361511 42.4081535339 -83.2128982544 101.4521636963 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853706360 42.4515266418 -83.2144851685 101.4565811157 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203208923 42.4081459045 -83.2129898071 101.4524154663 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853820801 42.4514846802 -83.0370788574 101.3853912354 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5203056335 42.4081382751 -83.0418777466 101.3854141235 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4853973389 42.4514427185 -83.0508804321 101.3910827637 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202941895 42.4081344604 -83.0562591553 101.3921966553 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854125977 42.4514007568 -83.0667495728 101.3994674683 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202789307 42.4081230164 -83.0662918091 101.4003524780 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854278564 42.4513549805 -83.0689010620 101.4027175903 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202636719 42.4081153870 -83.0668029785 101.4019622803 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854393005 42.4513130188 -83.0691375732 101.4034271240 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202560425 42.4081077576 -83.0668411255 101.4021148682 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854545593 42.4512672424 -82.8794555664 101.3295135498 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202407837 42.4081039429 -82.8802871704 101.3293380737 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854698181 42.4512252808 -82.8822631836 101.3324432373 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202293396 42.4080924988 -82.8842086792 101.3326187134 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854850769 42.4511795044 -82.8866119385 101.3351287842 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5202140808 42.4080848694 -82.8914489746 101.3364562988 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4854965210 42.4511375427 -82.8926696777 101.3397521973 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201988220 42.4080810547 -82.8937225342 101.3378753662 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4855117798 42.4510917664 -82.8953628540 101.3408432007 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201835632 42.4080734253 -82.8968505859 101.3398590088 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4855308533 42.4510459900 -82.7162322998 101.2736587524 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201683044 42.4080657959 -82.7165374756 101.2709579468 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4855461121 42.4510040283 -82.7183609009 101.2721786499 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201530457 42.4080581665 -82.7176513672 101.2691345215 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4855613708 42.4509582520 -82.7187194824 101.2685241699 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201377869 42.4080505371 -82.7195892334 101.2682647705 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4855766296 42.4509124756 -82.7232437134 101.2687301636 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201263428 42.4080429077 -82.7250366211 101.2692871094 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4855918884 42.4508666992 -82.7272186279 101.2695846558 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5201072693 42.4080352783 -82.7282485962 101.2698211670 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4856033325 42.4508247375 -82.5727462769 101.2105255127 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5200881958 42.4080276489 -82.5746383667 101.2101974487 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4856185913 42.4507789612 -82.5799789429 101.2167205811 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5200767517 42.4080200195 -82.5866699219 101.2221374512 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4856338501 42.4507293701 -82.5882644653 101.2238616943 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5200538635 42.4080123901 -82.5930328369 101.2291412354 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4856567383 42.4506797791 -82.5924987793 101.2278060913 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5200386047 42.4080085754 -82.5947799683 101.2281341553 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4856719971 42.4506340027 -82.5950088501 101.2282791138 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5200233459 42.4079971313 -82.6014480591 101.2299575806 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4856910706 42.4505882263 -82.4924926758 101.1837539673 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5200080872 42.4079895020 -82.4984817505 101.1865692139 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857025146 42.4505424500 -82.5068206787 101.1934890747 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5199890137 42.4079818726 -82.5103607178 101.1947708130 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857177734 42.4504966736 -82.5150146484 101.1978683472 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5199813843 42.4079742432 -82.5177383423 101.1980972290 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857330322 42.4504470825 -82.5192031860 101.1994934082 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5199699402 42.4079666138 -82.5192794800 101.1995315552 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857482910 42.4504013062 -82.5197067261 101.2004089355 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5199470520 42.4079589844 -82.5197982788 101.2006301880 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857635498 42.4503555298 -82.4641952515 101.1708450317 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5199279785 42.4079513550 -82.4654541016 101.1715774536 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857864380 42.4503059387 -82.4686889648 101.1740722656 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5199127197 42.4079437256 -82.4738464355 101.1754989624 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4857978821 42.4502563477 -82.4772796631 101.1786346436 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198974609 42.4079360962 -82.4754104614 101.1770782471 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4858169556 42.4502067566 -82.4783401489 101.1789550781 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198860168 42.4079284668 -82.4764862061 101.1775207520 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4858283997 42.4501609802 -82.4789505005 101.1801986694 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198669434 42.4079208374 -82.4767990112 101.1782760620 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4858474731 42.4501113892 -82.4680404663 101.1606750488 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198440552 42.4079093933 -82.4662475586 101.1587066650 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4858741760 42.4500617981 -82.4712829590 101.1615142822 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198326111 42.4079055786 -82.4703216553 101.1598739624 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4858856201 42.4500122070 -82.4734802246 101.1628952026 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198173523 42.4078979492 -82.4712448120 101.1607666016 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4858970642 42.4499626160 -82.4751129150 101.1639556885 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5198059082 42.4078903198 -82.4725418091 101.1617431641 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4859123230 42.4499130249 -82.4754638672 101.1642990112 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5197792053 42.4078865051 -82.4733810425 101.1630859375 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4859390259 42.4498672485 -82.4950103760 101.1530532837 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5197677612 42.4078750610 -82.4950027466 101.1532058716 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4859466553 42.4498176575 -82.4981994629 101.1553878784 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5197563171 42.4078674316 -82.5016479492 101.1562728882 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4859619141 42.4497680664 -82.5057907104 101.1582107544 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5197410583 42.4078598022 -82.5094299316 101.1587829590 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4859809875 42.4497184753 -82.5118942261 101.1591339111 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5197105408 42.4078521729 -82.5115966797 101.1591873169 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4860076904 42.4496688843 -82.5149307251 101.1600036621 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5197029114 42.4078445435 -82.5135498047 101.1599197388 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4860191345 42.4496154785 -82.5470352173 101.1522445679 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5196876526 42.4078369141 -82.5454864502 101.1523513794 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4860382080 42.4495658875 -82.5475006104 101.1543045044 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5196647644 42.4078330994 -82.5470352173 101.1557846069 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4860610962 42.4495162964 -82.5468902588 101.1545562744 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5196456909 42.4078216553 -82.5474472046 101.1563873291 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4860763550 42.4494667053 -82.5471038818 101.1547164917 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5196342468 42.4078140259 -82.5479583740 101.1572036743 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4860839844 42.4494171143 -82.5482254028 101.1560745239 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5196113586 42.4078063965 -82.5492935181 101.1588821411 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4861106873 42.4493637085 -82.5677642822 101.1445693970 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5195960999 42.4077987671 -82.5693893433 101.1490020752 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4861259460 42.4493141174 -82.5693740845 101.1473541260 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5195846558 42.4077911377 -82.5713577271 101.1524124146 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4861335754 42.4492645264 -82.5725402832 101.1526870728 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5195579529 42.4077796936 -82.5734481812 101.1555862427 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4861640930 42.4492111206 -82.5740509033 101.1550292969 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5195465088 42.4077758789 -82.5749664307 101.1582031250 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4861793518 42.4491615295 -82.5753936768 101.1566543579 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5195312500 42.4077682495 -82.5760955811 101.1599044800 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4861907959 42.4491081238 -82.5650558472 101.1370315552 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5195083618 42.4077606201 -82.5663299561 101.1419448853 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4862174988 42.4490585327 -82.5705490112 101.1443862915 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5194931030 42.4077529907 -82.5696716309 101.1472244263 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4862289429 42.4490051270 -82.5716629028 101.1487808228 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5194740295 42.4077453613 -82.5712890625 101.1541442871 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4862480164 42.4489555359 -82.5736694336 101.1529312134 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5194511414 42.4077339172 -82.5742950439 101.1567459106 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4862670898 42.4489021301 -82.5737228394 101.1531066895 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5194435120 42.4077301025 -82.5749816895 101.1578979492 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4862785339 42.4488449097 -82.5202102661 101.1219940186 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5194129944 42.4077224731 -82.5222320557 101.1277160645 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4863052368 42.4487991333 -82.5219039917 101.1236801147 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5194015503 42.4077148438 -82.5219879150 101.1273193359 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4863204956 42.4487457275 -82.5257949829 101.1251754761 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5193786621 42.4077072144 -82.5335540771 101.1311416626 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4863433838 42.4486923218 -82.5396804810 101.1304168701 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5193672180 42.4076995850 -82.5420761108 101.1359481812 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4863586426 42.4486389160 -82.5487670898 101.1380233765 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5193519592 42.4076919556 -82.5488357544 101.1416931152 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4863739014 42.4485893250 -82.4598846436 101.0997924805 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5193252563 42.4076843262 -82.4658432007 101.1089477539 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4863967896 42.4485359192 -82.4688873291 101.1064834595 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5193138123 42.4076728821 -82.4737243652 101.1139068604 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4864082336 42.4484825134 -82.4811325073 101.1146697998 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5192909241 42.4076690674 -82.4872512817 101.1242599487 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4864311218 42.4484291077 -82.4949798584 101.1237030029 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5192794800 42.4076576233 -82.4941711426 101.1259918213 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4864425659 42.4483757019 -82.4998550415 101.1227951050 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5192489624 42.4076499939 -82.5011596680 101.1310348511 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4864692688 42.4483222961 -82.3768234253 101.0737686157 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5192413330 42.4076461792 -82.3803405762 101.0866241455 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4864845276 42.4482727051 -82.3845672607 101.0901794434 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5192146301 42.4076385498 -82.3876037598 101.0952148438 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4865074158 42.4482116699 -82.3934173584 101.0916442871 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5192031860 42.4076309204 -82.3963775635 101.0996017456 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4865226746 42.4481620789 -82.4026718140 101.0987548828 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5191764832 42.4076232910 -82.4045410156 101.1059265137 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4865455627 42.4481086731 -82.4066696167 101.1015243530 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5191650391 42.4076156616 -82.4051895142 101.1056442261 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4865608215 42.4480552673 -82.2629776001 101.0487213135 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5191421509 42.4076080322 -82.2670135498 101.0535430908 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4865798950 42.4480018616 -82.2716979980 101.0535125732 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5191268921 42.4076004028 -82.2713012695 101.0576171875 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4865951538 42.4479484558 -82.2797470093 101.0597610474 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5191040039 42.4075927734 -82.2830810547 101.0639038086 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4866180420 42.4478950500 -82.2853317261 101.0642623901 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5190925598 42.4075889587 -82.2914123535 101.0725936890 0.0000000000 0.0000000000 0.0000000000 0.0000000000
