     velsurf   thk_positive       thk_regu           glen
8826226.0000         0.0000   9999999.0000        -0.1118
8826568.0000         0.0000   9999999.0000        -0.1118
8826644.0000         0.0000   9999999.0000        -0.1118
8826531.0000         0.0000   9999999.0000        -0.1118
8826226.0000         0.0000   9999999.0000        -0.1118
8826191.0000         0.0000   9999999.0000        -0.1118
8826599.0000         0.0000   9999999.0000        -0.1118
8826293.0000         0.0000   9999999.0000        -0.1118
8826670.0000         0.0000   9999999.0000        -0.1118
8826511.0000         0.0000   9999999.0000        -0.1118
8826886.0000         0.0000   9999999.0000        -0.1118
8827170.0000         0.0000   9999999.0000        -0.1118
8827227.0000         0.0000   9999999.0000        -0.1118
8827402.0000         0.0000   9999999.0000        -0.1106
8826493.0000         0.0000   9999999.0000        -0.1106
8826729.0000         0.0000   9999999.0000        -0.1106
8826496.0000         0.0000   9999999.0000        -0.1106
8826740.0000         0.0000   9999999.0000        -0.1106
8826662.0000         0.0000   9999999.0000        -0.1106
8826779.0000         0.0000   9999999.0000        -0.1106
8826698.0000         0.0000   9999999.0000        -0.1106
8826884.0000         0.0000   9999999.0000        -0.1106
8826657.0000         0.0000   9999999.0000        -0.1106
8826910.0000         0.0000   9999999.0000        -0.1109
8825949.0000         0.0000   9999999.0000        -0.1109
8826166.0000         0.0000   9999999.0000        -0.1109
8825934.0000         0.0000   9999999.0000        -0.1109
8826103.0000         0.0000   9999999.0000        -0.1109
8825897.0000         0.0000   9999999.0000        -0.1109
8826100.0000         0.0000   9999999.0000        -0.1109
8825814.0000         0.0000   9999999.0000        -0.1109
8826005.0000         0.0000   9999999.0000        -0.1109
8825786.0000         0.0000   9999999.0000        -0.1109
8826010.0000         0.0000   9999999.0000        -0.1102
8824939.0000         0.0000   9999999.0000        -0.1102
8825246.0000         0.0000   9999999.0000        -0.1102
8825081.0000         0.0000   9999999.0000        -0.1102
8825396.0000         0.0000   9999999.0000        -0.1102
8825101.0000         0.0000   9999999.0000        -0.1102
8825349.0000         0.0000   9999999.0000        -0.1102
8825028.0000         0.0000   9999999.0000        -0.1102
8825267.0000         0.0000   9999999.0000        -0.1102
8825112.0000         0.0000   9999999.0000        -0.1102
8825031.0000         0.0000   9999999.0000        -0.1095
8824338.0000         0.0000   9999999.0000        -0.1095
8824071.0000         0.0000   9999999.0000        -0.1095
8824038.0000         0.0000   9999999.0000        -0.1095
8823888.0000         0.0000   9999999.0000        -0.1095
8823945.0000         0.0000   9999999.0000        -0.1095
8823760.0000         0.0000   9999999.0000        -0.1095
8823864.0000         0.0000   9999999.0000        -0.1095
8823802.0000         0.0000   9999999.0000        -0.1095
8823789.0000         0.0000   9999999.0000        -0.1095
8823690.0000         0.0000   9999999.0000        -0.1090
8823095.0000         0.0000   9999999.0000        -0.1090
8822923.0000         0.0000   9999999.0000        -0.1090
8822905.0000         0.0000   9999999.0000        -0.1090
8822533.0000         0.0000   9999999.0000        -0.1090
8822620.0000         0.0000   9999999.0000        -0.1090
8822265.0000         0.0000   9999999.0000        -0.1090
8822400.0000         0.0000   9999999.0000        -0.1090
8822107.0000         0.0000   9999999.0000        -0.1090
8822394.0000         0.0000   9999999.0000        -0.1090
8822118.0000         0.0000   9999999.0000        -0.1084
8821893.0000         0.0000   9999999.0000        -0.1084
8821735.0000         0.0000   9999999.0000        -0.1084
8821869.0000         0.0000   9999999.0000        -0.1084
8821859.0000         0.0000   9999999.0000        -0.1084
8822007.0000         0.0000   9999999.0000        -0.1084
8821957.0000         0.0000   9999999.0000        -0.1084
8822401.0000         0.0000   9999999.0000        -0.1084
8822491.0000         0.0000   9999999.0000        -0.1084
8822811.0000         0.0000   9999999.0000        -0.1084
8822817.0000         0.0000   9999999.0000        -0.1084
8822632.0000         0.0000   9999999.0000        -0.1084
8822605.0000         0.0000   9999999.0000        -0.1084
8822662.0000         0.0000   9999999.0000        -0.1084
8822493.0000         0.0000   9999999.0000        -0.1084
8822454.0000         0.0000   9999999.0000        -0.1084
8822447.0000         0.0000   9999999.0000        -0.1084
8822507.0000         0.0000   9999999.0000        -0.1084
8822494.0000         0.0000   9999999.0000        -0.1084
8822640.0000         0.0000   9999999.0000        -0.1084
8822603.0000         0.0000   9999999.0000        -0.1083
8822357.0000         0.0000   9999999.0000        -0.1083
8822296.0000         0.0000   9999999.0000        -0.1083
8822336.0000         0.0000   9999999.0000        -0.1083
8822226.0000         0.0000   9999999.0000        -0.1083
8822211.0000         0.0000   9999999.0000        -0.1083
8822092.0000         0.0000   9999999.0000        -0.1083
8822020.0000         0.0000   9999999.0000        -0.1083
8821981.0000         0.0000   9999999.0000        -0.1083
8821872.0000         0.0000   9999999.0000        -0.1083
8821800.0000         0.0000   9999999.0000        -0.1083
8821513.0000         0.0000   9999999.0000        -0.1083
8821210.0000         0.0000   9999999.0000        -0.1083
8821069.0000         0.0000   9999999.0000        -0.1083
8820912.0000         0.0000   9999999.0000        -0.1083
8820925.0000         0.0000   9999999.0000        -0.1083
8820842.0000         0.0000   9999999.0000        -0.1083
8820873.0000         0.0000   9999999.0000        -0.1083
8820862.0000         0.0000   9999999.0000        -0.1083
8820852.0000         0.0000   9999999.0000        -0.1083
8820905.0000         0.0000   9999999.0000        -0.1084
8820675.0000         0.0000   9999999.0000        -0.1084
8820461.0000         0.0000   9999999.0000        -0.1084
8820317.0000         0.0000   9999999.0000        -0.1084
8820255.0000         0.0000   9999999.0000        -0.1084
8820400.0000         0.0000   9999999.0000        -0.1084
8820366.0000         0.0000   9999999.0000        -0.1084
8820480.0000         0.0000   9999999.0000        -0.1084
8820145.0000         0.0000   9999999.0000        -0.1084
8820279.0000         0.0000   9999999.0000        -0.1084
8820059.0000         0.0000   9999999.0000        -0.1080
8820003.0000         0.0000   9999999.0000        -0.1080
8819785.0000         0.0000   9999999.0000        -0.1080
8819850.0000         0.0000   9999999.0000        -0.1080
8819700.0000         0.0000   9999999.0000        -0.1080
8819722.0000         0.0000   9999999.0000        -0.1080
8819487.0000         0.0000   9999999.0000        -0.1080
8819441.0000         0.0000   9999999.0000        -0.1080
8819120.0000         0.0000   9999999.0000        -0.1080
8819120.0000         0.0000   9999999.0000        -0.1080
8818853.0000         0.0000   9999999.0000        -0.1079
8818809.0000         0.0000   9999999.0000        -0.1079
8818653.0000         0.0000   9999999.0000        -0.1079
8818720.0000         0.0000   9999999.0000        -0.1079
8818682.0000         0.0000   9999999.0000        -0.1079
8818730.0000         0.0000   9999999.0000        -0.1079
8818644.0000         0.0000   9999999.0000        -0.1079
8818538.0000         0.0000   9999999.0000        -0.1079
8818487.0000         0.0000   9999999.0000        -0.1079
8818363.0000         0.0000   9999999.0000        -0.1079
8818289.0000         0.0000   9999999.0000        -0.1072
8818315.0000         0.0000   9999999.0000        -0.1072
8818213.0000         0.0000   9999999.0000        -0.1072
8818131.0000         0.0000   9999999.0000        -0.1072
8818095.0000         0.0000   9999999.0000        -0.1072
8818265.0000         0.0000   9999999.0000        -0.1072
8818398.0000         0.0000   9999999.0000        -0.1072
8818551.0000         0.0000   9999999.0000        -0.1072
8818388.0000         0.0000   9999999.0000        -0.1072
8818460.0000         0.0000   9999999.0000        -0.1072
8818320.0000         0.0000   9999999.0000        -0.1056
8818516.0000         0.0000   9999999.0000        -0.1056
8818467.0000         0.0000   9999999.0000        -0.1056
8818401.0000         0.0000   9999999.0000        -0.1056
8818491.0000         0.0000   9999999.0000        -0.1056
8818344.0000         0.0000   9999999.0000        -0.1056
8818647.0000         0.0000   9999999.0000        -0.1056
8818346.0000         0.0000   9999999.0000        -0.1056
8818655.0000         0.0000   9999999.0000        -0.1056
8818391.0000         0.0000   9999999.0000        -0.1056
8818588.0000         0.0000   9999999.0000        -0.1049
8818412.0000         0.0000   9999999.0000        -0.1049
8818666.0000         0.0000   9999999.0000        -0.1049
8818425.0000         0.0000   9999999.0000        -0.1049
8818779.0000         0.0000   9999999.0000        -0.1049
8818580.0000         0.0000   9999999.0000        -0.1049
8819073.0000         0.0000   9999999.0000        -0.1049
8818722.0000         0.0000   9999999.0000        -0.1049
8819004.0000         0.0000   9999999.0000        -0.1049
8818720.0000         0.0000   9999999.0000        -0.1049
8818826.0000         0.0000   9999999.0000        -0.1048
8818668.0000         0.0000   9999999.0000        -0.1048
8818817.0000         0.0000   9999999.0000        -0.1048
8818662.0000         0.0000   9999999.0000        -0.1048
8818826.0000         0.0000   9999999.0000        -0.1048
8818643.0000         0.0000   9999999.0000        -0.1048
8818801.0000         0.0000   9999999.0000        -0.1048
8818662.0000         0.0000   9999999.0000        -0.1048
8818722.0000         0.0000   9999999.0000        -0.1048
8818643.0000         0.0000   9999999.0000        -0.1048
8818687.0000         0.0000   9999999.0000        -0.1048
8818758.0000         0.0000   9999999.0000        -0.1048
8818900.0000         0.0000   9999999.0000        -0.1048
8818792.0000         0.0000   9999999.0000        -0.1048
8818766.0000         0.0000   9999999.0000        -0.1048
8818728.0000         0.0000   9999999.0000        -0.1048
8818723.0000         0.0000   9999999.0000        -0.1048
8818674.0000         0.0000   9999999.0000        -0.1048
8818648.0000         0.0000   9999999.0000        -0.1048
8818627.0000         0.0000   9999999.0000        -0.1048
8818659.0000         0.0000   9999999.0000        -0.1051
8818780.0000         0.0000   9999999.0000        -0.1051
8818827.0000         0.0000   9999999.0000        -0.1051
8818763.0000         0.0000   9999999.0000        -0.1051
8818777.0000         0.0000   9999999.0000        -0.1051
8818900.0000         0.0000   9999999.0000        -0.1051
8818905.0000         0.0000   9999999.0000        -0.1051
8819146.0000         0.0000   9999999.0000        -0.1051
8819252.0000         0.0000   9999999.0000        -0.1051
8819359.0000         0.0000   9999999.0000        -0.1051
8819409.0000         0.0000   9999999.0000        -0.1046
8819826.0000         0.0000   9999999.0000        -0.1046
8819808.0000         0.0000   9999999.0000        -0.1046
8819760.0000         0.0000   9999999.0000        -0.1046
8819870.0000         0.0000   9999999.0000        -0.1046
8819812.0000         0.0000   9999999.0000        -0.1046
8819914.0000         0.0000   9999999.0000        -0.1046
8819782.0000         0.0000   9999999.0000        -0.1046
8819993.0000         0.0000   9999999.0000        -0.1046
8819706.0000         0.0000   9999999.0000        -0.1046
8819879.0000         0.0000   9999999.0000        -0.1044
8819937.0000         0.0000   9999999.0000        -0.1044
8820138.0000         0.0000   9999999.0000        -0.1044
8819862.0000         0.0000   9999999.0000        -0.1044
8820156.0000         0.0000   9999999.0000        -0.1044
8819953.0000         0.0000   9999999.0000        -0.1044
8820176.0000         0.0000   9999999.0000        -0.1044
8820146.0000         0.0000   9999999.0000        -0.1044
8820383.0000         0.0000   9999999.0000        -0.1044
8820201.0000         0.0000   9999999.0000        -0.1044
8820354.0000         0.0000   9999999.0000        -0.1042
8820520.0000         0.0000   9999999.0000        -0.1042
8820366.0000         0.0000   9999999.0000        -0.1042
8820201.0000         0.0000   9999999.0000        -0.1042
8820249.0000         0.0000   9999999.0000        -0.1042
8819959.0000         0.0000   9999999.0000        -0.1042
8820055.0000         0.0000   9999999.0000        -0.1042
8819964.0000         0.0000   9999999.0000        -0.1042
8820123.0000         0.0000   9999999.0000        -0.1042
8820060.0000         0.0000   9999999.0000        -0.1042
8820476.0000         0.0000   9999999.0000        -0.1040
8820256.0000         0.0000   9999999.0000        -0.1040
8820606.0000         0.0000   9999999.0000        -0.1040
8820041.0000         0.0000   9999999.0000        -0.1040
8820392.0000         0.0000   9999999.0000        -0.1040
8819872.0000         0.0000   9999999.0000        -0.1040
8820161.0000         0.0000   9999999.0000        -0.1040
8819645.0000         0.0000   9999999.0000        -0.1040
8820026.0000         0.0000   9999999.0000        -0.1040
8819575.0000         0.0000   9999999.0000        -0.1040
8819737.0000         0.0000   9999999.0000        -0.1038
8819174.0000         0.0000   9999999.0000        -0.1038
8819316.0000         0.0000   9999999.0000        -0.1038
8818857.0000         0.0000   9999999.0000        -0.1038
8819234.0000         0.0000   9999999.0000        -0.1038
8818797.0000         0.0000   9999999.0000        -0.1038
8819075.0000         0.0000   9999999.0000        -0.1038
8818597.0000         0.0000   9999999.0000        -0.1038
8818861.0000         0.0000   9999999.0000        -0.1038
8818440.0000         0.0000   9999999.0000        -0.1038
8818837.0000         0.0000   9999999.0000        -0.1029
8817943.0000         0.0000   9999999.0000        -0.1029
8818185.0000         0.0000   9999999.0000        -0.1029
8817712.0000         0.0000   9999999.0000        -0.1029
8817894.0000         0.0000   9999999.0000        -0.1029
8817520.0000         0.0000   9999999.0000        -0.1029
8817823.0000         0.0000   9999999.0000        -0.1029
8817431.0000         0.0000   9999999.0000        -0.1029
8817769.0000         0.0000   9999999.0000        -0.1029
8817428.0000         0.0000   9999999.0000        -0.1029
8817773.0000         0.0000   9999999.0000        -0.1022
8816784.0000         0.0000   9999999.0000        -0.1022
8816931.0000         0.0000   9999999.0000        -0.1022
8816713.0000         0.0000   9999999.0000        -0.1022
8816962.0000         0.0000   9999999.0000        -0.1022
8816836.0000         0.0000   9999999.0000        -0.1022
8816949.0000         0.0000   9999999.0000        -0.1022
8816893.0000         0.0000   9999999.0000        -0.1022
8817177.0000         0.0000   9999999.0000        -0.1022
8817033.0000         0.0000   9999999.0000        -0.1022
8817336.0000         0.0000   9999999.0000        -0.1021
8816191.0000         0.0000   9999999.0000        -0.1021
8816351.0000         0.0000   9999999.0000        -0.1021
8816188.0000         0.0000   9999999.0000        -0.1021
8816213.0000         0.0000   9999999.0000        -0.1021
8816183.0000         0.0000   9999999.0000        -0.1021
8816337.0000         0.0000   9999999.0000        -0.1021
8816242.0000         0.0000   9999999.0000        -0.1021
8816332.0000         0.0000   9999999.0000        -0.1021
8816302.0000         0.0000   9999999.0000        -0.1021
8816413.0000         0.0000   9999999.0000        -0.1020
8815167.0000         0.0000   9999999.0000        -0.1020
8815231.0000         0.0000   9999999.0000        -0.1020
8815050.0000         0.0000   9999999.0000        -0.1020
8815164.0000         0.0000   9999999.0000        -0.1020
8814957.0000         0.0000   9999999.0000        -0.1020
8815021.0000         0.0000   9999999.0000        -0.1020
8814901.0000         0.0000   9999999.0000        -0.1020
8814965.0000         0.0000   9999999.0000        -0.1020
8814804.0000         0.0000   9999999.0000        -0.1020
8814934.0000         0.0000   9999999.0000        -0.1019
8813670.0000         0.0000   9999999.0000        -0.1019
8813659.0000         0.0000   9999999.0000        -0.1019
8813612.0000         0.0000   9999999.0000        -0.1019
8813710.0000         0.0000   9999999.0000        -0.1019
8813443.0000         0.0000   9999999.0000        -0.1019
8813395.0000         0.0000   9999999.0000        -0.1019
8813286.0000         0.0000   9999999.0000        -0.1019
8813350.0000         0.0000   9999999.0000        -0.1019
8813245.0000         0.0000   9999999.0000        -0.1019
8813282.0000         0.0000   9999999.0000        -0.1020
8812196.0000         0.0000   9999999.0000        -0.1020
8812213.0000         0.0000   9999999.0000        -0.1020
8812205.0000         0.0000   9999999.0000        -0.1020
8812283.0000         0.0000   9999999.0000        -0.1020
8812263.0000         0.0000   9999999.0000        -0.1020
8812322.0000         0.0000   9999999.0000        -0.1020
8812299.0000         0.0000   9999999.0000        -0.1020
8812188.0000         0.0000   9999999.0000        -0.1020
8812198.0000         0.0000   9999999.0000        -0.1020
8812182.0000         0.0000   9999999.0000        -0.1018
8811216.0000         0.0000   9999999.0000        -0.1018
8811081.0000         0.0000   9999999.0000        -0.1018
8811087.0000         0.0000   9999999.0000        -0.1018
8811159.0000         0.0000   9999999.0000        -0.1018
8810902.0000         0.0000   9999999.0000        -0.1018
8810915.0000         0.0000   9999999.0000        -0.1018
8810771.0000         0.0000   9999999.0000        -0.1018
8810810.0000         0.0000   9999999.0000        -0.1018
8810701.0000         0.0000   9999999.0000        -0.1018
8810684.0000         0.0000   9999999.0000        -0.1010
8809950.0000         0.0000   9999999.0000        -0.1010
8809824.0000         0.0000   9999999.0000        -0.1010
8809683.0000         0.0000   9999999.0000        -0.1010
8809586.0000         0.0000   9999999.0000        -0.1010
8809534.0000         0.0000   9999999.0000        -0.1010
8809371.0000         0.0000   9999999.0000        -0.1010
8809379.0000         0.0000   9999999.0000        -0.1010
8809385.0000         0.0000   9999999.0000        -0.1010
8809371.0000         0.0000   9999999.0000        -0.1010
8809203.0000         0.0000   9999999.0000        -0.1006
8808607.0000         0.0000   9999999.0000        -0.1006
8808568.0000         0.0000   9999999.0000        -0.1006
8808555.0000         0.0000   9999999.0000        -0.1006
8808619.0000         0.0000   9999999.0000        -0.1006
8808529.0000         0.0000   9999999.0000        -0.1006
8808411.0000         0.0000   9999999.0000        -0.1006
8808441.0000         0.0000   9999999.0000        -0.1006
8808525.0000         0.0000   9999999.0000        -0.1006
8808641.0000         0.0000   9999999.0000        -0.1006
8808534.0000         0.0000   9999999.0000        -0.1002
8807915.0000         0.0000   9999999.0000        -0.1002
8807840.0000         0.0000   9999999.0000        -0.1002
8807665.0000         0.0000   9999999.0000        -0.1002
8807676.0000         0.0000   9999999.0000        -0.1002
8807509.0000         0.0000   9999999.0000        -0.1002
8807536.0000         0.0000   9999999.0000        -0.1002
8807347.0000         0.0000   9999999.0000        -0.1002
8807286.0000         0.0000   9999999.0000        -0.1002
8807089.0000         0.0000   9999999.0000        -0.1002
8807113.0000         0.0000   9999999.0000        -0.1000
8806427.0000         0.0000   9999999.0000        -0.1000
8806519.0000         0.0000   9999999.0000        -0.1000
8806174.0000         0.0000   9999999.0000        -0.1000
8806279.0000         0.0000   9999999.0000        -0.1000
8806096.0000         0.0000   9999999.0000        -0.1000
8806332.0000         0.0000   9999999.0000        -0.1000
8806183.0000         0.0000   9999999.0000        -0.1000
8806385.0000         0.0000   9999999.0000        -0.1000
8806204.0000         0.0000   9999999.0000        -0.1000
8806428.0000         0.0000   9999999.0000        -0.0984
8806103.0000         0.0000   9999999.0000        -0.0984
8806262.0000         0.0000   9999999.0000        -0.0984
8806290.0000         0.0000   9999999.0000        -0.0984
8806418.0000         0.0000   9999999.0000        -0.0984
8806291.0000         0.0000   9999999.0000        -0.0984
8806413.0000         0.0000   9999999.0000        -0.0984
8806169.0000         0.0000   9999999.0000        -0.0984
8806397.0000         0.0000   9999999.0000        -0.0984
8806209.0000         0.0000   9999999.0000        -0.0984
8806359.0000         0.0000   9999999.0000        -0.0985
8805680.0000         0.0000   9999999.0000        -0.0985
8805891.0000         0.0000   9999999.0000        -0.0985
8805876.0000         0.0000   9999999.0000        -0.0985
8805997.0000         0.0000   9999999.0000        -0.0985
8805727.0000         0.0000   9999999.0000        -0.0985
8806034.0000         0.0000   9999999.0000        -0.0985
8805686.0000         0.0000   9999999.0000        -0.0985
8806023.0000         0.0000   9999999.0000        -0.0985
8805628.0000         0.0000   9999999.0000        -0.0985
8805928.0000         0.0000   9999999.0000        -0.0984
8805163.0000         0.0000   9999999.0000        -0.0984
8805759.0000         0.0000   9999999.0000        -0.0984
8805547.0000         0.0000   9999999.0000        -0.0984
8805672.0000         0.0000   9999999.0000        -0.0984
8805571.0000         0.0000   9999999.0000        -0.0984
8805738.0000         0.0000   9999999.0000        -0.0984
8805578.0000         0.0000   9999999.0000        -0.0984
8805858.0000         0.0000   9999999.0000        -0.0984
8805654.0000         0.0000   9999999.0000        -0.0984
8805983.0000         0.0000   9999999.0000        -0.0977
8805526.0000         0.0000   9999999.0000        -0.0977
